goal_01,Unknown,Valid,0,22.31584
goal_02,Unknown,Valid,0,41.820923
goal_03,Unknown,Valid,0,92.17294
goal_04,Unknown,Valid,0,51.107273
goal_05,Unknown,Valid,0,14.314154
goal_06,Unknown,Valid,0,2.400846
goal_07,Unknown,Valid,0,2.0099769
goal_08,Unknown,Valid,0,3.343949
goal_09,Unknown,Valid,0,14.6137905
goal_10,Unknown,Valid,0,1.454175
goal_11,Unknown,Valid,0,2.321453
goal_12,Unknown,Valid,0,10.562124
goal_13,Unknown,Valid,0,5.167535
goal_14,Unknown,Valid,0,14.775807
goal_15,Unknown,Valid,0,38.070343
goal_16,Unknown,Valid,0,4.710694
goal_17,Unknown,Valid,0,3.432402
goal_18,Unknown,Valid,0,2.1026962
goal_19,Unknown,Valid,0,29.607504
goal_20,Unknown,Valid,0,232.50574
goal_21,Unknown,Valid,0,2.507559
goal_22,Unknown,Valid,0,12.272246
goal_23,Unknown,Valid,0,7.508608
goal_24,Unknown,Valid,0,15.453037
goal_25,Unknown,Valid,0,13.651205
goal_26,Unknown,Valid,0,29.925795
goal_27,Unknown,Valid,0,33.789673
goal_28,Unknown,Valid,0,82.95317
goal_29,Unknown,Valid,0,407.0822
goal_30,Unknown,Valid,0,65795.94
goal_31,Unknown,Valid,0,16.851404
goal_32,Unknown,Valid,0,8.066673
goal_33,Unknown,Valid,0,11.605744
goal_34,Unknown,Valid,0,16.32719
goal_35,Unknown,Valid,0,2.918664
goal_36,Unknown,Valid,0,2.455843
goal_37,Unknown,Valid,0,28.716463
goal_38,Unknown,Valid,0,60.84223
goal_39,Unknown,Valid,0,13.136548
goal_40,Unknown,Valid,0,2.240597
goal_41,Unknown,Valid,0,12.348817
goal_42,Unknown,Valid,0,4.993869
goal_43,Unknown,Valid,0,7.311262
goal_44,Unknown,Valid,0,8.1112995
goal_45,Unknown,Valid,0,8.593152
goal_46,Unknown,Valid,0,1.857745
goal_47,Unknown,Valid,0,100.26493
goal_48,Unknown,Valid,0,15.415981
goal_49,Unknown,Valid,0,92.39816
goal_50,Unknown,Valid,0,16.451948
goal_51,Unknown,Valid,0,17.052452
goal_52,Unknown,Timeout,0,604546.94
goal_53,Unknown,Invalid,0,600748.1
goal_54,Unknown,Valid,0,1033.8848
goal_55,Unknown,Valid,0,21.01694
goal_56,Unknown,Valid,0,48.985153
goal_57,Unknown,Valid,0,59.033993
goal_58,Unknown,Valid,0,194.84436
goal_59,Unknown,Valid,0,84.65556
goal_60,Unknown,Valid,0,18.600191
goal_61,Unknown,Valid,0,50.958385
goal_62,Unknown,Valid,0,71.06129
goal_63,Unknown,Valid,0,4.9202566
goal_64,Unknown,Valid,0,25.37702
goal_65,Unknown,Valid,0,15.785925
goal_66,Unknown,Valid,0,20.208286
goal_67,Unknown,Timeout,0,600575.75
goal_68,Unknown,Valid,0,8.831919
goal_69,Unknown,Timeout,0,601351.3
goal_70,Unknown,Valid,0,20.487598
goal_71,Unknown,Valid,0,3.663611
goal_72,Unknown,Timeout,0,601964.75
goal_73,Unknown,Valid,0,562.72266
goal_74,Unknown,Timeout,0,600389.1
goal_75,Unknown,Timeout,0,600428.3
goal_76,Unknown,Timeout,0,600775.3
goal_77,Unknown,Valid,0,107.635666
goal_78,Unknown,Valid,0,33.50839
goal_79,Unknown,Timeout,0,600200.6
goal_80,Unknown,Timeout,0,600968.75
goal_81,Unknown,Valid,0,4.7780037
goal_82,Unknown,Valid,0,65.31277
goal_83,Unknown,Valid,0,954.39496
goal_84,Unknown,Valid,0,97.730194
goal_85,Unknown,Valid,0,140.95625
goal_86,Unknown,Valid,0,193.78337
goal_87,Unknown,Invalid,0,13819.921
